date;state_id;state_name;age_group;gender;vaccine;dose_number;doses_administered_cumulative
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Female;Janssen;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Male;Janssen;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NonBinary;Janssen;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NotAssigned;Janssen;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Female;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Male;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NonBinary;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NotAssigned;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Female;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Male;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NonBinary;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NotAssigned;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Female;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Male;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NonBinary;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NotAssigned;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Female;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Male;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NonBinary;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NotAssigned;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Female;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Male;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NonBinary;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NotAssigned;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Female;Janssen;3;2
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Male;Janssen;3;2
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NonBinary;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NotAssigned;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Female;Janssen;3;3
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Male;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NonBinary;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NotAssigned;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Female;Janssen;3;2
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Male;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NonBinary;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NotAssigned;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Female;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Male;Janssen;3;2
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NonBinary;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NotAssigned;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Female;Janssen;3;3
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Male;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NonBinary;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NotAssigned;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Female;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Male;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NonBinary;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NotAssigned;Janssen;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Female;Moderna;1;1
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Male;Moderna;1;1
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NonBinary;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NotAssigned;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Female;Moderna;1;67
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Male;Moderna;1;106
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NonBinary;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NotAssigned;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Female;Moderna;1;1140
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Male;Moderna;1;1177
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NonBinary;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NotAssigned;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Female;Moderna;1;1211
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Male;Moderna;1;1021
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NonBinary;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NotAssigned;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Female;Moderna;1;2066
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Male;Moderna;1;1607
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NonBinary;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NotAssigned;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Female;Moderna;1;5625
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Male;Moderna;1;5644
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NonBinary;Moderna;1;1
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NotAssigned;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Female;Moderna;1;3398
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Male;Moderna;1;3358
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NonBinary;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NotAssigned;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Female;Moderna;1;1269
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Male;Moderna;1;1113
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NonBinary;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NotAssigned;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Female;Moderna;1;2601
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Male;Moderna;1;1984
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NonBinary;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NotAssigned;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Female;Moderna;1;48
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Male;Moderna;1;33
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NonBinary;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NotAssigned;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Female;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Male;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NonBinary;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NotAssigned;Moderna;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Female;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Male;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NonBinary;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NotAssigned;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Female;Moderna;2;60
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Male;Moderna;2;90
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NonBinary;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NotAssigned;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Female;Moderna;2;1041
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Male;Moderna;2;1093
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NonBinary;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NotAssigned;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Female;Moderna;2;1150
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Male;Moderna;2;1017
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NonBinary;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NotAssigned;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Female;Moderna;2;1982
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Male;Moderna;2;1583
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NonBinary;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NotAssigned;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Female;Moderna;2;5439
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Male;Moderna;2;5510
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NonBinary;Moderna;2;1
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NotAssigned;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Female;Moderna;2;3319
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Male;Moderna;2;3252
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NonBinary;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NotAssigned;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Female;Moderna;2;1252
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Male;Moderna;2;1110
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NonBinary;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NotAssigned;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Female;Moderna;2;2573
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Male;Moderna;2;1971
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NonBinary;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NotAssigned;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Female;Moderna;2;49
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Male;Moderna;2;32
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NonBinary;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NotAssigned;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Female;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Male;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NonBinary;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NotAssigned;Moderna;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Female;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Male;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NonBinary;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NotAssigned;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Female;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Male;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NonBinary;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NotAssigned;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Female;Moderna;3;38
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Male;Moderna;3;37
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NonBinary;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NotAssigned;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Female;Moderna;3;169
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Male;Moderna;3;155
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NonBinary;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NotAssigned;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Female;Moderna;3;466
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Male;Moderna;3;487
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NonBinary;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NotAssigned;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Female;Moderna;3;1778
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Male;Moderna;3;1963
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NonBinary;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NotAssigned;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Female;Moderna;3;1219
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Male;Moderna;3;1273
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NonBinary;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NotAssigned;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Female;Moderna;3;615
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Male;Moderna;3;533
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NonBinary;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NotAssigned;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Female;Moderna;3;825
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Male;Moderna;3;700
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NonBinary;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NotAssigned;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Female;Moderna;3;39
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Male;Moderna;3;30
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NonBinary;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NotAssigned;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Female;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Male;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NonBinary;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NotAssigned;Moderna;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Female;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Male;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NonBinary;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NotAssigned;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Female;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Male;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NonBinary;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NotAssigned;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Female;Other;1;3
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Male;Other;1;7
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NonBinary;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NotAssigned;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Female;Other;1;15
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Male;Other;1;26
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NonBinary;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NotAssigned;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Female;Other;1;1
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Male;Other;1;6
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NonBinary;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NotAssigned;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Female;Other;1;3
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Male;Other;1;3
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NonBinary;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NotAssigned;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Female;Other;1;9
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Male;Other;1;6
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NonBinary;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NotAssigned;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Female;Other;1;4
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Male;Other;1;3
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NonBinary;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NotAssigned;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Female;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Male;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NonBinary;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NotAssigned;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Female;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Male;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NonBinary;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NotAssigned;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Female;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Male;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NonBinary;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NotAssigned;Other;1;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Female;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Male;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NonBinary;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NotAssigned;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Female;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Male;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NonBinary;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NotAssigned;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Female;Other;2;2
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Male;Other;2;3
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NonBinary;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NotAssigned;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Female;Other;2;2
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Male;Other;2;7
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NonBinary;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NotAssigned;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Female;Other;2;1
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Male;Other;2;1
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NonBinary;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NotAssigned;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Female;Other;2;5
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Male;Other;2;5
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NonBinary;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NotAssigned;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Female;Other;2;4
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Male;Other;2;7
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NonBinary;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NotAssigned;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Female;Other;2;3
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Male;Other;2;4
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NonBinary;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NotAssigned;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Female;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Male;Other;2;1
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NonBinary;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NotAssigned;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Female;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Male;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NonBinary;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NotAssigned;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Female;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Male;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NonBinary;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NotAssigned;Other;2;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Female;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;Male;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;00-11;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Female;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;Male;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;12-14;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Female;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;Male;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;15-24;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Female;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;Male;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;25-34;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Female;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;Male;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;35-44;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Female;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;Male;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;45-54;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Female;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;Male;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;55-64;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Female;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;Male;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;65-74;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Female;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;Male;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;75-84;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Female;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;Male;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;85+;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Female;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;Male;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;2;Kärnten;NotAssigned;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;3;Niederösterreich;00-11;Female;AstraZeneca;1;6
2021-12-31T23:59:59+01:00;3;Niederösterreich;00-11;Male;AstraZeneca;1;4
2021-12-31T23:59:59+01:00;3;Niederösterreich;00-11;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;3;Niederösterreich;00-11;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;3;Niederösterreich;12-14;Female;AstraZeneca;1;10
2021-12-31T23:59:59+01:00;3;Niederösterreich;12-14;Male;AstraZeneca;1;7
2021-12-31T23:59:59+01:00;3;Niederösterreich;12-14;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;3;Niederösterreich;12-14;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;3;Niederösterreich;15-24;Female;AstraZeneca;1;4542
2021-12-31T23:59:59+01:00;3;Niederösterreich;15-24;Male;AstraZeneca;1;4042
2021-12-31T23:59:59+01:00;3;Niederösterreich;15-24;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;3;Niederösterreich;15-24;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;3;Niederösterreich;25-34;Female;AstraZeneca;1;8505
2021-12-31T23:59:59+01:00;3;Niederösterreich;25-34;Male;AstraZeneca;1;7622
2021-12-31T23:59:59+01:00;3;Niederösterreich;25-34;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;3;Niederösterreich;25-34;NotAssigned;AstraZeneca;1;0
